날짜,종목코드,외국인순매수,기관순매수,개인순매수
2023-01-05,093370,-544419250,-1106162650,1563276150
2023-01-05,096770,-1003793000,-3730961000,4761324000
2023-01-05,097950,2117887500,-25066878500,22734180500
2023-01-05,105560,30019517900,17226125600,-46451403500
2023-01-05,111770,-886807350,494588000,298607150
2023-01-05,120110,203776950,-37649550,-153824200
2023-01-05,128940,2007325000,-2054369000,47044000
2023-01-05,138040,2178610750,-3188314850,1002495500
2023-01-05,139480,2015193000,1397419500,-3459657500
2023-01-05,161390,1202095200,-2381221100,1148596400
2023-01-05,185750,166310900,84264500,-250575400
2023-01-05,207940,13266982000,-5017233000,-8246349000
2023-01-05,214370,-957542800,-483799500,983042000
2023-01-05,241560,3283255050,-2620568050,-660108750
2023-01-05,251270,-1487183700,-713371900,2191805700
2023-01-05,259960,8202112500,-5194897000,-3069745500
2023-01-05,267250,2547326500,-3838854500,1216732500
2023-01-05,267260,2147381100,-5680729300,3612296900
2023-01-05,271560,5425796000,-3669199000,-1754262000
2023-01-05,272210,-1163158200,54080850,1084441550
2023-01-05,316140,9915449250,4096691600,-13498779600
2023-01-05,323410,35266136100,6998503400,-42211907300
2023-01-05,326030,2180757800,-424423300,-1749325200
2023-01-05,329180,-851312000,-11379076500,11939591000
2023-01-05,347860,4121140,-97950,-7288190
2023-01-05,357780,1129062600,-805860100,-312580600
2023-01-05,373220,-19899033500,-9588426000,29144409000
2023-01-05,375500,174215700,33715650,-227187100
2023-01-05,402340,1975908700,-2140403100,220882950
2023-01-06,000100,1082305600,-2444503200,1709358000
2023-01-06,000150,2068662600,389142600,-2605992300
2023-01-06,000270,-4251737600,5529366000,-1127119000
2023-01-06,000660,1461871600,88520741000,-91927929400
2023-01-06,000720,-8579842800,22753131750,-13828104050
2023-01-06,000810,4507633000,277811000,-4696556500
2023-01-06,000990,2692816150,9655413500,-12259967600
2023-01-06,001450,-1418020000,2481792950,-1129843250
2023-01-06,001570,1392679450,-16685700,-1486277100
2023-01-06,002380,272648500,-521052000,240390500
2023-01-06,002790,-1463305850,2263926650,-812259500
2023-01-06,003550,1005846700,-710929100,-293354100
2023-01-06,003670,8231931500,6565406000,-16584818500
2023-01-06,004020,-2429275000,4474405900,-1920871400
2023-01-06,004170,-1438736500,2161304500,-637755500
2023-01-06,004990,101690950,702442000,-806053250
2023-01-06,005380,8907848500,6835913500,-15974072500
2023-01-06,005387,-494034600,749539300,-263012400
2023-01-06,005490,12305614000,5495215000,-9430773000
2023-01-06,005830,-802003300,2740064500,-1950345600
2023-01-06,005930,135516386600,24193018400,-162016759300
2023-01-06,005935,-2972908800,7228298400,-4196468200
2023-01-06,006280,-221024000,-154850500,374609500
2023-01-06,006400,2158016000,-8037189000,5341219000
2023-01-06,006800,567373340,643394530,-1170330170
2023-01-06,007070,264715450,-965700650,716387450
2023-01-06,008770,3956188700,539045000,-4392897500
2023-01-06,008930,-524323950,18314800,505358300
2023-01-06,009150,-3688472000,1902431000,1895769000
2023-01-06,009830,723723550,7182799400,-8017596900
2023-01-06,010130,3705432000,-6453619000,2199279000
2023-01-06,010140,465461970,1441883425,-1935154545
2023-01-06,010950,2646661800,-3944673000,846482200
2023-01-06,011070,4502888000,8764854000,-13373674500
2023-01-06,011170,-2432752000,5625272500,-4198789500
2023-01-06,011200,2113552900,1837771000,-3785547950
2023-01-06,012330,-2342100500,4696615000,-15072604000
2023-01-06,012450,4334406000,-2233663900,-2126273000
2023-01-06,015760,-1805006800,-9446207000,11216298600
2023-01-06,017670,3801909750,-2849895850,-952061550
2023-01-06,018260,212896500,3412891000,-3610631500
2023-01-06,021240,7299500,-162207000,155349100
2023-01-06,024110,5500615740,-1483469000,-3987256740
2023-01-06,028260,3106142000,-1753682500,-1182866000
2023-01-06,029780,-399349900,1027709350,-591565700
2023-01-06,030200,-4300425650,5009246600,-333590050
2023-01-06,032830,4785642300,-1783898800,-3037184900
2023-01-06,033780,5571185700,-2589220900,-2962404100
2023-01-06,034730,3423596000,-9154409000,5396715500
2023-01-06,035420,-7661220500,-2285671500,11209610500
2023-01-06,035720,-10604112800,993522100,9807804100
2023-01-06,036570,384593500,-5730196500,5314520500
2023-01-06,042660,-203448400,-340012600,462444950
2023-01-06,047050,-391122550,-192342300,484951350
2023-01-06,047810,-8965459900,312512500,8312830000
2023-01-06,051900,-876656000,276938000,638534000
2023-01-06,051910,16182285000,-7937036000,-8445158000
2023-01-06,052690,-647392900,2803936700,-2297993200
2023-01-06,055550,17812619550,13554270850,-28335886850
2023-01-06,058470,-493132000,2037748000,-1543976400
2023-01-06,064350,5605914700,654091850,-6546046150
2023-01-06,066570,3924988400,7297836800,-10374287500
2023-01-06,068270,3333029500,3716769000,-7038649000
2023-01-06,069960,208453200,-239142700,-143300200
2023-01-06,071050,-1701560400,4482697500,-2749991500
2023-01-06,078930,-135607350,-3897600,64537150
2023-01-06,086790,22143019350,28220217050,-47674837100
2023-01-06,088350,-2353246380,1487995265,731958010
2023-01-06,090430,1330358000,-971963000,-36049000
2023-01-06,093370,1619224150,400856700,-2022095400
2023-01-06,096770,4025021000,-1084913500,-2977903000
2023-01-06,097950,5260487500,-9671286000,4384110500
2023-01-06,105560,45561297300,23368079100,-67890820900
2023-01-06,111770,-695798450,-137551700,831428850
2023-01-06,120110,1878758750,48116150,-1932973000
2023-01-06,128940,2255692500,-5255477000,2854207000
2023-01-06,138040,4285992850,-6385686000,2164035150
2023-01-06,139480,1754975500,-2248112000,569713000
2023-01-06,161390,806742800,412265650,-1162478400
2023-01-06,185750,-201203500,346491100,-145284300
2023-01-06,207940,1527616000,-2283017000,835585000
2023-01-06,214370,515307500,120374300,-693004900
2023-01-06,241560,1073851650,-2112124250,1037611350
2023-01-06,251270,-4263710400,1933295000,2533900800
2023-01-06,259960,-2437169500,-1873254000,4088913500
2023-01-06,267250,-971011000,822187600,-6408200
2023-01-06,267260,-1048777400,795202450,282527550
2023-01-06,271560,2437712000,-1766617000,-665056000
2023-01-06,272210,-202765200,423005450,-213788850
2023-01-06,316140,3543070450,8734563950,-12137630000
2023-01-06,323410,3911127450,3209181350,-7275773100
2023-01-06,326030,553757500,7216900,-566776600
2023-01-06,329180,-4637032000,-8677978500,12727834000
2023-01-06,347860,143997490,519030,-144516520
2023-01-06,357780,-500947400,978127000,-485177900
2023-01-06,373220,12331815000,616393500,-13144218000
2023-01-06,375500,532633400,3153793600,-3773112900
2023-01-06,402340,2427677000,-911078150,-1529770700
2023-01-09,000100,-805015300,831588100,262559000
2023-01-09,000150,1607070600,2617309900,-4237063300
2023-01-09,000270,39413137300,28065090600,-67387273300
2023-01-09,000660,76380885600,37989738700,-114097253200
2023-01-09,000720,-3444241050,4029303800,-583822500
2023-01-09,000810,2462846000,-2941601000,309037000
2023-01-09,000990,-636863100,5061256600,-4423876550
2023-01-09,001450,752581450,72389700,-821643200
2023-01-09,001570,4405037850,57704300,-4625012900
2023-01-09,002380,1227607000,198754000,-1605956000
2023-01-09,002790,1393949700,2247669450,-3584935350
2023-01-09,003550,-8266698100,7785566000,481961100
2023-01-09,003670,-5946671500,8469259000,-2499714500
2023-01-09,004020,780756400,3806013750,-4404067950
2023-01-09,004170,5382677000,4989135000,-10237804500
2023-01-09,004990,900516050,311363050,-1188015350
2023-01-09,005380,13842074000,39557749500,-52638998500
2023-01-09,005387,1989087100,413105700,-2514984800
2023-01-09,005490,-1443691500,6202242000,-1435618000
2023-01-09,005830,47582900,-1664919400,1612136600
2023-01-09,005930,183439156700,157453588600,-342317401300
2023-01-09,005935,2645463500,6764555400,-9554213600
2023-01-09,006280,211279000,74610500,-334111000
2023-01-09,006400,-4250284000,11490933000,-8686785000
2023-01-09,006800,527464390,1452561880,-1980520320
2023-01-09,007070,-200444050,280348650,-79215850
2023-01-09,008770,1187252200,3770387800,-4750950000
2023-01-09,008930,-145812350,-349146400,432465700
2023-01-09,009150,-3332452500,18169435000,-15030519500
2023-01-09,009830,-7882441250,17183252600,-9411954250
2023-01-09,010130,1110561000,3651245000,-4577194000
2023-01-09,010140,5698390,5029413060,-5025498630
2023-01-09,010950,7270320500,-11612538000,4401999900
2023-01-09,011070,-5391297000,-5523829500,11985966500
2023-01-09,011170,4518061500,7615313500,-11583148500
2023-01-09,011200,-1615471950,764321550,660352600
2023-01-09,012330,-11499659000,8658858000,-9058883500
2023-01-09,012450,-412100200,1252010400,-665953800
2023-01-09,015760,-70732550,-9090193450,9175108750
2023-01-09,017670,68809200,-10098852750,9996297050
2023-01-09,018260,-1363553500,1431808500,-76535500
2023-01-09,021240,155057800,493244200,-654052700
2023-01-09,024110,16490050,-85323200,480385900
2023-01-09,028260,7016379500,6973767000,-13322353000
2023-01-09,029780,503513750,-387816950,-124831800
2023-01-09,030200,2836707550,-4219293350,1120410900
2023-01-09,032830,5509592000,-7252001100,1758898400
2023-01-09,033780,1852696800,1795751200,-3557463500
2023-01-09,034730,5370141500,-11634000,-5283336500
2023-01-09,035420,67303332500,40172049500,-106626129000
2023-01-09,035720,12828197600,65383619000,-79913277200
2023-01-09,036570,9153834500,2031724500,-11149376500
2023-01-09,042660,2099071350,384418700,-2633500100
2023-01-09,047050,870857700,-959984700,132170750
2023-01-09,047810,-972548000,-3224501300,3952544450
2023-01-09,051900,16345098000,7478144000,-23542974000
2023-01-09,051910,3655499000,27622163000,-22574006000
2023-01-09,052690,822309000,2464390000,-6688241300
2023-01-09,055550,16839047150,806275650,-16800758100
2023-01-09,058470,-893680900,989237600,-100699100
2023-01-09,064350,3968613250,2504095450,-6442386650
2023-01-09,066570,8090837000,43839581000,-52100277100
2023-01-09,068270,-3639389500,7399775500,-3908305000
2023-01-09,069960,3404844900,1969910700,-5365919600
2023-01-09,071050,1173969100,5009870800,-5973413300
2023-01-09,078930,-763956950,727217850,37471350
2023-01-09,086790,6863225550,3406901400,-9803986300
2023-01-09,088350,-749212955,575546985,167377155
2023-01-09,090430,12887521000,3222544500,-15218005500
2023-01-09,093370,-152014050,549865100,-458171650
2023-01-09,096770,8711400500,-17025842500,8011384500
2023-01-09,097950,3912191500,-8978900500,5133644000
2023-01-09,105560,9278513100,12005475800,-21134204400
2023-01-09,111770,-32546350,1238861950,-1193224350
2023-01-09,120110,529501600,196557450,-708787300
2023-01-09,128940,1095957500,332381000,-1464746000
2023-01-09,138040,187468200,3908333250,-3196258100
2023-01-09,139480,2504650000,3817650500,-6152267500
2023-01-09,161390,-1460391550,1020542850,450344500
2023-01-09,185750,11201700,89548000,-100749700
2023-01-09,207940,-5307190000,5496204000,-123805000
2023-01-09,214370,-304598800,245744700,82725600
2023-01-09,241560,-526905800,248131200,294310200
2023-01-09,251270,1794329400,1177436500,-2983234600
2023-01-09,259960,7258661000,3213918500,-10473426500
2023-01-09,267250,-769934100,-1008010000,1754269000
2023-01-09,267260,1280134550,-2647341450,1393872950
2023-01-09,271560,1660148500,-429221500,-1210833000
2023-01-09,272210,1171024050,2485127750,-3654446250
2023-01-09,316140,3103067300,692149000,-3802368500
2023-01-09,323410,16824237550,11887595600,-28552067200
2023-01-09,326030,1070899200,2227699600,-3365958600
2023-01-09,329180,1453164000,2841762500,-4343727000
2023-01-09,347860,179900700,231200,-180131900
2023-01-09,357780,477142900,300069500,-792685200
2023-01-09,373220,11945799500,32401677500,-44027779000
2023-01-09,375500,-493207250,1260454150,-736988300
2023-01-09,402340,1042525650,487002600,-1651663600
2023-01-10,000100,-4212619100,352790400,3784072900
2023-01-10,000150,3338412700,4924450800,-8275995900
2023-01-10,000270,-16458000,5911046100,-5645940000
2023-01-10,000660,62460584800,15350770500,-76359094700
2023-01-10,000720,-4833343450,10530576800,-5762773350
2023-01-10,000810,1374470500,-1768947000,478208000
2023-01-10,000990,1272674650,5462713000,-6660130750
2023-01-10,001450,-508022700,578291850,-60571300
2023-01-10,001570,-4780051350,27243750,4863597350
2023-01-10,002380,807034000,1259884000,-2180986000
2023-01-10,002790,-1933385500,881980050,1421749500
2023-01-10,003550,-1003605600,3803440700,-2784661200
2023-01-10,003670,-25750978500,-4617466500,30185192000
2023-01-10,004020,2991605800,1317401950,-4260434450
2023-01-10,004170,-242844500,1213247500,-892793000
2023-01-10,004990,85124100,731691100,-803549250
2023-01-10,005380,-3385838000,5938150000,-2563378500
2023-01-10,005387,965004100,803867900,-1791224700
2023-01-10,005490,9470487000,6742006500,-6949069000
2023-01-10,005830,-420833400,901128000,-479957200
2023-01-10,005930,37238669900,57064894200,-95213003400
2023-01-10,005935,9518281500,2333104400,-11854519700
2023-01-10,006280,-1462871000,-110251500,1571330500
2023-01-10,006400,2089249000,8967117000,-12253485000
2023-01-10,006800,326974520,794058980,-1279223640
2023-01-10,007070,85077650,472503300,-560712900
2023-01-10,008770,3283445000,-5440457900,2204870100
2023-01-10,008930,-769733150,509389150,275023100
2023-01-10,009150,15716713500,386551500,-15771270000
2023-01-10,009830,-751638800,1127876950,-750256100
2023-01-10,010130,864916000,-80489000,-748115000
2023-01-10,010140,-3288281570,1320490310,2013591510
2023-01-10,010950,7140095800,2920638800,-10270254900
2023-01-10,011070,6421616000,8720010500,-15739461000
2023-01-10,011170,697174500,1935122000,-2347290000
2023-01-10,011200,2266177550,888593900,-3158169850
2023-01-10,012330,-7823487500,6408246500,-11517409500
2023-01-10,012450,-8006581600,2303539700,5144412600
2023-01-10,015760,-825592300,4015710000,-3215357900
2023-01-10,017670,-13660469100,-3024644050,16584031800
2023-01-10,018260,-1027924500,1289882000,-268247500
2023-01-10,021240,-1040448100,-30912800,1071260800
2023-01-10,024110,6339044450,-4980431950,-1229965400
2023-01-10,028260,-1970338000,706612500,2741941500
2023-01-10,029780,959022600,-798578250,-146940900
2023-01-10,030200,-1369685850,-976531500,2308960850
2023-01-10,032830,10902018800,-11263772900,388578900
2023-01-10,033780,-4637575000,4483221100,111405500
2023-01-10,034730,-3392030500,-3720896000,6993736000
2023-01-10,035420,-23829387500,12645495000,11990829500
2023-01-10,035720,-8497199100,21428835300,-12866246100
2023-01-10,036570,3988263500,6730418500,-10680968500
2023-01-10,042660,326188300,-240641150,-122999850
2023-01-10,047050,-715587250,-988096150,1456590400
2023-01-10,047810,-5532043050,-1243123600,7100807750
2023-01-10,051900,-10445357000,-1532597000,11806313000
2023-01-10,051910,903065000,9075204000,-9881552000
2023-01-10,052690,2382105500,3634053900,-9589164100
2023-01-10,055550,-3066333850,16529969800,-11614856400
2023-01-10,058470,3413319100,-2623053100,-790103100
2023-01-10,064350,-1844481250,-3367921050,5086361600
2023-01-10,066570,-1362474700,8383496300,-6956785600
2023-01-10,068270,-6734648500,3918175500,2808923000
2023-01-10,069960,401782000,776066800,-910387400
2023-01-10,071050,238525600,2163660200,-2149986000
2023-01-10,078930,-365357350,514450600,55290800
2023-01-10,086790,-1488605650,20373268850,-18509932300
2023-01-10,088350,662950280,-1896682940,1378538035
2023-01-10,090430,-9888018500,1227807500,8609198000
2023-01-10,093370,288213300,182572050,-309335350
2023-01-10,096770,-189414500,-25322525500,25124439000
2023-01-10,097950,204852500,-9973210000,9680179500
2023-01-10,105560,-7024575200,27210251000,-20053500700
2023-01-10,111770,166500700,-609027300,439715750
2023-01-10,120110,285509450,505615600,-794580750
2023-01-10,128940,726500,-3336283000,3271355500
2023-01-10,138040,-1458739050,4121408450,-1232997500
2023-01-10,139480,-811003200,-1764437900,2541179100
2023-01-10,161390,-664828050,1191234850,-528847700
2023-01-10,185750,-424814800,332031200,92531600
2023-01-10,207940,-7266668000,-19005346000,26236726000
2023-01-10,214370,444532800,-2150750700,1636665300
2023-01-10,241560,952261050,323808100,-1248608650
2023-01-10,251270,319999500,4546823800,-4632890700
2023-01-10,259960,-1461714500,1237605000,143351000
2023-01-10,267250,463312100,-1835652700,1371552400
2023-01-10,267260,247027700,-1374374450,1077863200
2023-01-10,271560,1674668500,-454503500,-1220760500
2023-01-10,272210,-1254872050,1116239500,142461250
2023-01-10,316140,3931221400,2323996650,-5932859900
2023-01-10,323410,1290670750,2081583000,-3084572700
2023-01-10,326030,-733242900,1802751700,-880173900
2023-01-10,329180,-3371403500,-85478000,3470016500
2023-01-10,347860,166616920,946850,-167563770
2023-01-10,357780,839411900,-1109458600,277220200
2023-01-10,373220,4044235500,11948734000,-15874315000
2023-01-10,375500,-78979150,793138300,-698919200
2023-01-10,402340,855465400,1456117450,-2281383250
2023-01-11,000100,-2198558200,433045300,1749062900
2023-01-11,000150,-358346300,-140368200,443316200
2023-01-11,000270,-5164039100,8477135800,-3349408500
2023-01-11,000660,73237305500,-34833487500,-36887672900
2023-01-11,000720,2896640200,-9878182050,6847207550
2023-01-11,000810,1840707000,-2807966000,962245000
2023-01-11,000990,2008484950,-241701350,-1752958650
2023-01-11,001450,-2218443500,2881093250,-668629750
2023-01-11,001570,6483840550,72877800,-6548565900
2023-01-11,002380,338115000,-233083000,-105473000
2023-01-11,002790,-1386495850,618302450,731879650
2023-01-11,003550,-279666500,1620084300,-1311378600
2023-01-11,003670,13019217500,22856802000,-35812616500
2023-01-11,004020,1428190700,-595047650,-925126100
2023-01-11,004170,-156013000,1490210500,-1285178000
2023-01-11,004990,703211650,546288900,-1243589800
2023-01-11,005380,195060000,16046722000,-15817407500
2023-01-11,005387,277348800,437457500,-703978800
2023-01-11,005490,12651817500,-353690500,-3612258000
2023-01-11,005830,-365899500,-38826900,286783000
2023-01-11,005930,7201714100,41433824800,-44794598100
2023-01-11,005935,-8863607700,4416924500,4601209300
2023-01-11,006280,972528000,344891000,-1311626000
2023-01-11,006400,9599814000,9103166000,-18180476000
2023-01-11,006800,-214772960,845616980,-611407060
2023-01-11,007070,-185122500,801228700,-616554550
2023-01-11,008770,1315687300,1148838800,-2493995600
2023-01-11,008930,-386900650,503312750,-116412100
2023-01-11,009150,3211999000,-1650794500,-613624500
2023-01-11,009830,-12614927850,29078229050,-16425677100
2023-01-11,010130,2069759000,-4333784000,2330898000
2023-01-11,010140,-1655002440,3706273940,-2072820120
2023-01-11,010950,-1085578700,2427040000,-1219434300
2023-01-11,011070,86723000,2622196000,-1416006500
2023-01-11,011170,-773171000,1667679500,-599430000
2023-01-11,011200,2442723100,3714701400,-6169929450
2023-01-11,012330,3187021500,-12449706000,-3730612500
2023-01-11,012450,22656577400,11039395900,-33101438800
2023-01-11,015760,-3379492850,-4483655800,7853604550
2023-01-11,017670,-11291757200,-11801777300,23057129550
2023-01-11,018260,-1043008500,-432021000,1463307000
2023-01-11,021240,360513700,-529541500,179573800
2023-01-11,024110,3868743400,-2836819400,-1026015100
2023-01-11,028260,594354500,86425500,-695196000
2023-01-11,029780,122368050,-584938400,462540400
2023-01-11,030200,-7830708550,779556800,7040866600
2023-01-11,032830,4020921000,-3847991900,-163127600
2023-01-11,033780,-128627100,-1934782400,1859446200
2023-01-11,034730,313556500,-3302910000,2802152500
2023-01-11,035420,-25218597500,18777751000,6544054000
2023-01-11,035720,-11767491000,35997234100,-23881499200
2023-01-11,036570,-6036796500,1026584000,4997133500
2023-01-11,042660,1416186500,661171600,-2108763100
2023-01-11,047050,543396950,-3148808050,2630592200
2023-01-11,047810,-3799770650,6877471650,-3116280550
2023-01-11,051900,5905567000,-103564000,-5599567000
2023-01-11,051910,1478271000,4276079000,-5456484000
2023-01-11,052690,1813244400,-3702471000,566337500
2023-01-11,055550,-5584984600,5711175050,-149931400
2023-01-11,058470,322060600,361510200,-674188200
2023-01-11,064350,1940412700,-1808125700,-304244650
2023-01-11,066570,-1488739700,-194005300,1636779800
2023-01-11,068270,-3774535500,13112957500,-9227974500
2023-01-11,069960,173580300,-462436200,287601400
2023-01-11,071050,-522844700,1132613500,-380123500
2023-01-11,078930,-607422400,301690200,287010800
2023-01-11,086790,-6288494900,3587317250,2535858900
2023-01-11,088350,-751309585,134536470,513330885
2023-01-11,090430,2725943500,1964933000,-5107820500
2023-01-11,093370,411024650,1673599750,-2102832700
2023-01-11,096770,25822291000,-9190319500,-17230808000
2023-01-11,097950,-1689381000,-2786834000,4435123500
2023-01-11,105560,-8427767900,6975135700,1410674300
2023-01-11,111770,224659900,-673923600,444659200
2023-01-11,120110,446239450,56898000,-454797750
2023-01-11,128940,1710812500,-3964867500,2089147000
2023-01-11,138040,-6300610450,3406066150,2844093700
2023-01-11,139480,-1510676200,-373096700,2080193100
2023-01-11,161390,-138841950,-247841150,385697650
2023-01-11,185750,-353040800,176133800,176907000
2023-01-11,207940,-746212000,1322402000,-768715000
2023-01-11,214370,985818300,-268801900,-787650500
2023-01-11,241560,-290163850,2492778400,-2200429350
2023-01-11,251270,-1241419600,1508605000,-286210600
2023-01-11,259960,-2119728500,-4354146500,6448872500
2023-01-11,267250,1835855900,-3502121300,1700349100
2023-01-11,267260,-652369200,-3498670450,4035307300
2023-01-11,271560,515771000,-4067179000,3451366500
2023-01-11,272210,-560154750,702147600,-126003850
2023-01-11,316140,-6749386400,372262800,6265784400
2023-01-11,323410,-6242169000,-1125218650,6482765650
2023-01-11,326030,-189457000,1260969800,-960077700
2023-01-11,329180,78489500,-414434500,331750000
2023-01-11,347860,14770960,-1581300,-14733060
2023-01-11,357780,995031400,858303100,-1814091900
2023-01-11,373220,-12864533500,10126421500,3089311000
2023-01-11,375500,421853400,-1060043550,700853350
2023-01-11,402340,1781152900,1103459200,-2920614600
2023-01-12,000100,-2492817800,-2129588000,4552616100
2023-01-12,000150,149449600,567529000,-685476500
2023-01-12,000270,-4037568900,619923400,3343963000
2023-01-12,000660,91082648500,-84393327100,-4551399300
2023-01-12,000720,3350600850,-5618442750,2278435800
2023-01-12,000810,5832018500,-4584108500,-1237464000
2023-01-12,000990,3093425000,-2377449750,-689131800
2023-01-12,001450,190390250,433709800,-584685950
2023-01-12,001570,-3554642400,16204300,3475965600
2023-01-12,002380,1519773500,-1195907500,-324086500
2023-01-12,002790,3108486100,-2138437100,-907234500
2023-01-12,003550,2576645400,-1119469200,-1477057200
2023-01-12,003670,-14195727000,-9077551500,21954406000
2023-01-12,004020,5304143700,-8585386000,576598950
2023-01-12,004170,871481000,-1264696000,384144500
2023-01-12,004990,1084721100,-484204600,-590148000
2023-01-12,005380,38920680500,7487809000,-46280090500
2023-01-12,005387,1598039800,838767600,-2441425700
2023-01-12,005490,22762844000,-12627794000,-6517392500
2023-01-12,005830,1187337500,18549400,-1205028600
2023-01-12,005930,104586538900,-93555961700,-6400794500
2023-01-12,005935,5838442600,417505200,-6261107500
2023-01-12,006280,-268601500,-182209500,554882500
2023-01-12,006400,29039454000,-19373698000,-8676999000
2023-01-12,006800,2570383410,-880590,-2490717020
2023-01-12,007070,310880450,-1735022050,1387899150
2023-01-12,008770,2611601200,-3456463500,881433600
2023-01-12,008930,6262700,-628241200,623579900
2023-01-12,009150,7064241000,-8342879500,1347900000
2023-01-12,009830,-2133868650,-1007878350,2808962600
2023-01-12,010130,4804661000,-6263203000,1463066000
2023-01-12,010140,285417840,-1507251550,1224818310
2023-01-12,010950,-291160800,-937400,183033100
2023-01-12,011070,3278506500,-6854146500,2400029000
2023-01-12,011170,4609828500,-6030573000,1343891000
2023-01-12,011200,-5519190450,-1770490050,7278212000
2023-01-12,012330,-7570789500,-8914752500,3795009000
2023-01-12,012450,9424895500,26441023700,-34524282100
2023-01-12,015760,5596060950,-2281478900,-3307783800
2023-01-12,017670,-13923971100,-9180047500,23031581350
2023-01-12,018260,-4031992000,-2689041000,6691220500
2023-01-12,021240,79109300,-3268441200,3176728200
2023-01-12,024110,4932078950,-2650128450,-2243288000
2023-01-12,028260,6984626000,-9980522000,3003483000
2023-01-12,029780,587599750,-1531771450,941106400
2023-01-12,030200,224628000,-5535977450,5374306750
2023-01-12,032830,6904050100,-6857230700,-46889000
2023-01-12,033780,2914211200,-6448093000,3438948000
2023-01-12,034730,6976601000,-7233958500,438026500
2023-01-12,035420,-164704500,-21472139000,22429316000
2023-01-12,035720,8618837300,-20644162600,10701107800
2023-01-12,036570,12139949000,-7874557500,-4265391500
2023-01-12,042660,1304574850,648248900,-1872811900
2023-01-12,047050,168828100,-2992783500,2797124800
2023-01-12,047810,1992668650,-2755483500,561995800
2023-01-12,051900,-18662733000,-13085396000,31666094000
2023-01-12,051910,19160132000,-16561280000,-2577237000
2023-01-12,052690,1684512500,-2328016900,615128300
2023-01-12,055550,1910865400,-621905450,-528028250
2023-01-12,058470,-687831200,423002300,259878200
2023-01-12,064350,-4172346250,-2771559250,7167071350
2023-01-12,066570,2568388800,-4779071000,2265082100
2023-01-12,068270,8880650500,-318098000,-8511312500
2023-01-12,069960,819214800,-638383500,-179257300
2023-01-12,071050,-152985100,912636200,-706738300
2023-01-12,078930,1301823400,-1232755850,-360525250
2023-01-12,086790,7517683700,-5233124200,-2236449050
2023-01-12,088350,-590460250,-285739460,871771385
2023-01-12,090430,-7415501000,-7409022500,14664358000
2023-01-12,093370,-39724500,-73573150,139892500
2023-01-12,096770,1677956000,10641339000,-11296904500
2023-01-12,097950,304382500,-3359568500,2640794500
2023-01-12,105560,8403445700,-4542922100,-3860675400
2023-01-12,111770,-1522090700,984181200,537572000
2023-01-12,120110,1029502550,484645550,-1513127550
2023-01-12,128940,1310545500,-1397464000,85046500
2023-01-12,138040,7252895300,4718073950,-10875268150
2023-01-12,139480,-135918500,-2782184100,2740701000
2023-01-12,161390,1191716200,-2205122750,1001156000
2023-01-12,185750,-121388800,220243500,-98854700
2023-01-12,207940,5511752000,1846810000,-8176267000
2023-01-12,214370,197561500,-808953100,578847700
2023-01-12,241560,-1490915950,2275072850,-780579400
2023-01-12,251270,6639061700,1168086100,-7928332800
2023-01-12,259960,5440900000,-3396064500,-2122604000
2023-01-12,267250,3873467600,-2757675200,-1115669700
2023-01-12,267260,-47423450,4205586500,-4154565800
2023-01-12,271560,2672335500,-1122002500,-1543164500
2023-01-12,272210,-148141900,1139728050,-1151929100
2023-01-12,316140,2780692600,-6455901650,3574532000
2023-01-12,323410,131050350,851296650,-818029300
2023-01-12,326030,274221500,70827600,-352469100
2023-01-12,329180,2009580000,1489601000,-3527296500
2023-01-12,347860,90226190,-172560,-90053630
2023-01-12,357780,850872200,-485802400,-330034800
2023-01-12,373220,109447000,1166972000,-2897707500
2023-01-12,375500,1364375100,-1259341650,-97276200
2023-01-12,402340,3610870000,-148186600,-3403957050
2023-01-13,000100,-1700489500,-1776960900,3472815400
2023-01-13,000150,1291268100,464956600,-1769384900
2023-01-13,000270,14339132900,23998239300,-38011616600
2023-01-13,000660,22319661500,-21419187800,-286773400
2023-01-13,000720,5461284300,-6494253000,1039986900
2023-01-13,000810,4189499500,-5872461000,1623076500
2023-01-13,000990,1677826450,-1903929750,266720100
2023-01-13,001450,1835463450,-4489038000,2544112950
2023-01-13,001570,-2975916050,-106996600,3145469650
2023-01-13,002380,-3445000,-167154000,181355000
2023-01-13,002790,1763251850,-2528007050,633628600
2023-01-13,003550,2730930800,763955300,-3600530200
2023-01-13,003670,-8691963000,-789824500,9336299500
2023-01-13,004020,7647659250,10918316500,-15484463100
2023-01-13,004170,2685970500,908920500,-3618391000
2023-01-13,004990,-567317750,150094050,417901750
2023-01-13,005380,29970583000,12935196000,-42343479000
2023-01-13,005387,2072431300,1511767300,-3600521500
2023-01-13,005490,62729672000,31787730000,-91703595000
2023-01-13,005830,-1017699200,-2927908400,3830583000
2023-01-13,005930,84346109900,26324109500,-125164891900
2023-01-13,005935,5601527600,2066708600,-7592941100
2023-01-13,006280,-1230489000,4459000,1225262500
2023-01-13,006400,4586867000,4864571000,-9597747000
2023-01-13,006800,1441657470,2721376970,-4056498910
2023-01-13,007070,518609250,-662836300,144062350
2023-01-13,008770,15643281100,-19989315700,4481836800
2023-01-13,008930,-219911500,184900050,35011450
2023-01-13,009150,-1003755500,5096757500,-4474159500
2023-01-13,009830,19768697350,-15586233900,-4050924450
2023-01-13,010130,-61821000,2601347000,-2568473000
