날짜,종목코드,시가총액,상장주식수
2021-09-24,251270,10314420240000,85953502
2021-09-24,259960,24133062385000,48951445
2021-09-24,267250,5063456748500,78993085
2021-09-24,267260,933620796500,36047135
2021-09-24,271560,4823408104000,39536132
2021-09-24,272210,3495008696500,188919389
2021-09-24,316140,8117875121350,728060549
2021-09-24,323410,32781916353000,475100237
2021-09-24,326030,8379517750000,78313250
2021-09-24,329180,8806293107200,88773116
2021-09-24,347860,434932971100,13720283
2021-09-24,357780,2263562706000,7778566
2021-09-24,375500,2671505844000,19358738
2021-09-27,000100,4394301825200,69972959
2021-09-27,000150,1620988213500,16523835
2021-09-27,000270,33280330788700,405363347
2021-09-27,000660,76076247142500,728002365
2021-09-27,000720,5935262274500,111355765
2021-09-27,000810,10896212510000,47374837
2021-09-27,000990,2504080363200,44398588
2021-09-27,001450,2252880000000,89400000
2021-09-27,001570,251876702280,48624846
2021-09-27,002380,3878944591500,8886471
2021-09-27,002790,4155892272000,82458180
2021-09-27,003550,15053705030100,157300993
2021-09-27,003670,13246210620000,77463220
2021-09-27,004020,6498809729500,133445785
2021-09-27,004170,2618818146000,9845181
2021-09-27,004990,3603632290950,104909237
2021-09-27,005380,43588310148000,213668187
2021-09-27,005387,3564628562700,36485451
2021-09-27,005490,29643523900000,87186835
2021-09-27,005830,4432080000000,70800000
2021-09-27,005930,463852104135000,5969782550
2021-09-27,005935,59247842400000,822886700
2021-09-27,006280,4131191183000,11686538
2021-09-27,006400,50541929550000,68764530
2021-09-27,006800,5571724898160,635316408
2021-09-27,007070,3513286283100,104717922
2021-09-27,008770,3477383520600,39248121
2021-09-27,008930,4442104326000,67304611
2021-09-27,009150,13594252672000,74693696
2021-09-27,009830,8014569024300,191278497
2021-09-27,010130,9642570000000,18870000
2021-09-27,010140,3874500000000,630000000
2021-09-27,010950,12327815724000,112582792
2021-09-27,011070,5218597093500,23667107
2021-09-27,011170,8825920392500,34275419
2021-09-27,011200,15567071500800,405392487
2021-09-27,012330,24551411346000,94793094
2021-09-27,012450,2602382000000,50630000
2021-09-27,015760,15310843236450,641964077
2021-09-27,017670,22987185617000,72060143
2021-09-27,018260,12728648100000,77377800
2021-09-27,021240,5564491272600,73799619
2021-09-27,024110,7591865987400,744300587
2021-09-27,028260,23828102827500,186887081
2021-09-27,029780,3927616404900,115858891
2021-09-27,030200,8499189350400,261111808
2021-09-27,032830,14480000000000,200000000
2021-09-27,033780,11148150756400,137292497
2021-09-27,034730,18751019150500,70360297
2021-09-27,035420,66198148185000,164263395
2021-09-27,035720,53399061600000,444992180
2021-09-27,036570,12799194826000,21954022
2021-09-27,042660,2778828327100,107290669
2021-09-27,047050,2923991031300,123375149
2021-09-27,047810,3265416084500,97475107
2021-09-27,051900,21037711359000,15618197
2021-09-27,051910,54356104110000,70592343
2021-09-27,052690,1884246000000,38220000
2021-09-27,055550,20431512360700,516599554
2021-09-27,058470,2929583514000,15242370
2021-09-27,064350,2744928668950,109142293
2021-09-27,066570,22665222239000,163647814
2021-09-27,068270,36897536530000,137934716
2021-09-27,069960,1909639185600,23402441
2021-09-27,071050,4853733903200,55725992
2021-09-27,078930,4162608934400,92915378
2021-09-27,086790,13405808068300,300242062
2021-09-27,088350,2992085850000,868530000
2021-09-27,090430,10762667656000,58492759
2021-09-27,093370,2069762404650,92606819
2021-09-27,096770,23255089346000,92465564
2021-09-27,097950,6458245794000,15054186
2021-09-27,105560,21996238968000,415807920
2021-09-27,111770,1985153766400,44311468
2021-09-27,120110,2994651240000,26978840
2021-09-27,128940,3460427793000,12078282
2021-09-27,138040,4375468749100,134011294
2021-09-27,139480,4836454596500,27875819
2021-09-27,161390,5605346872250,123875069
2021-09-27,185750,1376844929500,11426099
2021-09-27,207940,60871800000000,66165000
2021-09-27,214370,781016100000,10743000
2021-09-27,241560,4065103681300,100249166
2021-09-27,251270,10228466738000,85953502
2021-09-27,259960,24377819610000,48951445
2021-09-27,267250,5095053982500,78993085
2021-09-27,267260,944434937000,36047135
2021-09-27,271560,4823408104000,39536132
2021-09-27,272210,3523346604850,188919389
2021-09-27,316140,8190681176250,728060549
2021-09-27,323410,33114486518900,475100237
2021-09-27,326030,8457831000000,78313250
2021-09-27,329180,8610992252000,88773116
2021-09-27,347860,429444857900,13720283
2021-09-27,357780,2263562706000,7778566
2021-09-27,375500,2652147106000,19358738
2021-09-28,000100,4282345090800,69972959
2021-09-28,000150,1685431170000,16523835
2021-09-28,000270,32469604094700,405363347
2021-09-28,000660,75348244777500,728002365
2021-09-28,000720,5801635356500,111355765
2021-09-28,000810,11038337021000,47374837
2021-09-28,000990,2424162904800,44398588
2021-09-28,001450,2302050000000,89400000
2021-09-28,001570,240692987700,48624846
2021-09-28,002380,3870058120500,8886471
2021-09-28,002790,4056942456000,82458180
2021-09-28,003550,14754833143400,157300993
2021-09-28,003670,12820162910000,77463220
2021-09-28,004020,6432086837000,133445785
2021-09-28,004170,2608972965000,9845181
2021-09-28,004990,3593141367250,104909237
2021-09-28,005380,43054139680500,213668187
2021-09-28,005387,3528143111700,36485451
2021-09-28,005490,29251183142500,87186835
2021-09-28,005830,4594920000000,70800000
2021-09-28,005930,455494408565000,5969782550
2021-09-28,005935,58918687720000,822886700
2021-09-28,006280,3856557540000,11686538
2021-09-28,006400,49166638950000,68764530
2021-09-28,006800,5533605913680,635316408
2021-09-28,007070,3434747841600,104717922
2021-09-28,008770,3442060211700,39248121
2021-09-28,008930,4139233576500,67304611
2021-09-28,009150,13594252672000,74693696
2021-09-28,009830,8368434243750,191278497
2021-09-28,010130,9567090000000,18870000
2021-09-28,010140,3924900000000,630000000
2021-09-28,010950,12947021080000,112582792
2021-09-28,011070,5005593130500,23667107
2021-09-28,011170,9031572906500,34275419
2021-09-28,011200,15465723379050,405392487
2021-09-28,012330,23982652782000,94793094
2021-09-28,012450,2561878000000,50630000
2021-09-28,015760,15118254013350,641964077
2021-09-28,017670,22734975116500,72060143
2021-09-28,018260,12419136900000,77377800
2021-09-28,021240,5431651958400,73799619
2021-09-28,024110,7740726104800,744300587
2021-09-28,028260,23360885125000,186887081
2021-09-28,029780,3904444626700,115858891
2021-09-28,030200,8473078169600,261111808
2021-09-28,032830,14800000000000,200000000
2021-09-28,033780,11106963007300,137292497
2021-09-28,034730,18469577962500,70360297
2021-09-28,035420,64473382537500,164263395
2021-09-28,035720,52286581150000,444992180
2021-09-28,036570,12535746562000,21954022
2021-09-28,042660,2870025395750,107290669
2021-09-28,047050,3059703695200,123375149
2021-09-28,047810,3231299797050,97475107
2021-09-28,051900,20975238571000,15618197
2021-09-28,051910,54779658168000,70592343
2021-09-28,052690,1953042000000,38220000
2021-09-28,055550,20741472093100,516599554
2021-09-28,058470,2775635577000,15242370
2021-09-28,064350,2668529063850,109142293
2021-09-28,066570,21683335355000,163647814
2021-09-28,068270,36345797666000,137934716
2021-09-28,069960,1879216012300,23402441
2021-09-28,071050,4825870907200,55725992
2021-09-28,078930,4250878543500,92915378
2021-09-28,086790,13721062233400,300242062
2021-09-28,088350,3122365350000,868530000
2021-09-28,090430,10411711102000,58492759
2021-09-28,093370,1898439789500,92606819
2021-09-28,096770,24133512204000,92465564
2021-09-28,097950,6270068469000,15054186
2021-09-28,105560,22661531640000,415807920
2021-09-28,111770,1949704592000,44311468
2021-09-28,120110,2940693560000,26978840
2021-09-28,128940,3327566691000,12078282
2021-09-28,138040,4489378349000,134011294
2021-09-28,139480,4724951320500,27875819
2021-09-28,161390,5512440570500,123875069
2021-09-28,185750,1359705781000,11426099
2021-09-28,207940,57629715000000,66165000
2021-09-28,214370,768124500000,10743000
2021-09-28,241560,3959842057000,100249166
2021-09-28,251270,9970606232000,85953502
2021-09-28,259960,24475722500000,48951445
2021-09-28,267250,5205644301500,78993085
2021-09-28,267260,958853791000,36047135
2021-09-28,271560,4764103906000,39536132
2021-09-28,272210,3438332879800,188919389
2021-09-28,316140,8263487231150,728060549
2021-09-28,323410,33542076732200,475100237
2021-09-28,326030,8183734625000,78313250
2021-09-28,329180,8877311600000,88773116
2021-09-28,347860,415038560750,13720283
2021-09-28,357780,2195889181800,7778566
2021-09-28,375500,2603750261000,19358738
2021-09-29,000100,4261353203100,69972959
2021-09-29,000150,1619335830000,16523835
2021-09-29,000270,32996576445800,405363347
2021-09-29,000660,72800236500000,728002365
2021-09-29,000720,5734821897500,111355765
2021-09-29,000810,10967274765500,47374837
2021-09-29,000990,2366444740400,44398588
2021-09-29,001450,2266290000000,89400000
2021-09-29,001570,249931708440,48624846
2021-09-29,002380,3865614885000,8886471
2021-09-29,002790,4102294455000,82458180
2021-09-29,003550,14204279667900,157300993
2021-09-29,003670,13749721550000,77463220
2021-09-29,004020,6291968762750,133445785
2021-09-29,004170,2594205193500,9845181
2021-09-29,004990,3535441286900,104909237
2021-09-29,005380,43054139680500,213668187
2021-09-29,005387,3513548931300,36485451
2021-09-29,005490,28771655550000,87186835
2021-09-29,005830,4410840000000,70800000
2021-09-29,005930,442360886955000,5969782550
2021-09-29,005935,58013512350000,822886700
2021-09-29,006280,3885773885000,11686538
2021-09-29,006400,48754051770000,68764530
2021-09-29,006800,5438308452480,635316408
2021-09-29,007070,3340501711800,104717922
2021-09-29,008770,3394962466500,39248121
2021-09-29,008930,4152694498700,67304611
2021-09-29,009150,13183437344000,74693696
2021-09-29,009830,8435381717700,191278497
2021-09-29,010130,9472740000000,18870000
2021-09-29,010140,3880800000000,630000000
2021-09-29,010950,12609272704000,112582792
2021-09-29,011070,4910924702500,23667107
2021-09-29,011170,8791644973500,34275419
2021-09-29,011200,14918443521600,405392487
2021-09-29,012330,24030049329000,94793094
2021-09-29,012450,2450492000000,50630000
2021-09-29,015760,15182450421050,641964077
2021-09-29,017670,22987185617000,72060143
2021-09-29,018260,12419136900000,77377800
2021-09-29,021240,5372612263200,73799619
2021-09-29,024110,7666296046100,744300587
2021-09-29,028260,22893667422500,186887081
2021-09-29,029780,3881272848500,115858891
2021-09-29,030200,8460022579200,261111808
2021-09-29,032830,14580000000000,200000000
2021-09-29,033780,11052046008500,137292497
2021-09-29,034730,18364037517000,70360297
2021-09-29,035420,63569933865000,164263395
2021-09-29,035720,51841588970000,444992180
2021-09-29,036570,12601608628000,21954022
2021-09-29,042660,2832473661600,107290669
2021-09-29,047050,3004184878150,123375149
2021-09-29,047810,3172814732850,97475107
2021-09-29,051900,20819056601000,15618197
2021-09-29,051910,54144327081000,70592343
2021-09-29,052690,1882335000000,38220000
2021-09-29,055550,20586492226900,516599554
2021-09-29,058470,2717714571000,15242370
2021-09-29,064350,2630329261300,109142293
2021-09-29,066570,21192391913000,163647814
2021-09-29,068270,36000960876000,137934716
2021-09-29,069960,1858153815400,23402441
2021-09-29,071050,4669838129600,55725992
2021-09-29,078930,4130088552100,92915378
2021-09-29,086790,13676025924100,300242062
2021-09-29,088350,3131050650000,868530000
2021-09-29,090430,10528696620000,58492759
2021-09-29,093370,1898439789500,92606819
2021-09-29,096770,24549607242000,92465564
2021-09-29,097950,6179743353000,15054186
2021-09-29,105560,22952597184000,415807920
2021-09-29,111770,1962998032400,44311468
2021-09-29,120110,3008140660000,26978840
2021-09-29,128940,3297370986000,12078282
2021-09-29,138040,4563084560700,134011294
2021-09-29,139480,4599510135000,27875819
2021-09-29,161390,5425728022200,123875069
2021-09-29,185750,1336853583000,11426099
2021-09-29,207940,57828210000000,66165000
2021-09-29,214370,764901600000,10743000
2021-09-29,241560,3984904348500,100249166
2021-09-29,251270,9841675979000,85953502
2021-09-29,259960,24475722500000,48951445
2021-09-29,267250,5087154674000,78993085
2021-09-29,267260,969667931500,36047135
2021-09-29,271560,4645495510000,39536132
2021-09-29,272210,3334427215850,188919389
2021-09-29,316140,8263487231150,728060549
2021-09-29,323410,32924446424100,475100237
2021-09-29,326030,7987951500000,78313250
2021-09-29,329180,9543109970000,88773116
2021-09-29,347860,410922475850,13720283
2021-09-29,357780,2114992095400,7778566
2021-09-29,375500,2574712154000,19358738
2021-09-30,000100,4303336978500,69972959
2021-09-30,000150,1645773966000,16523835
2021-09-30,000270,32915503776400,405363347
2021-09-30,000660,74984243595000,728002365
2021-09-30,000720,5723686321000,111355765
2021-09-30,000810,11133086695000,47374837
2021-09-30,000990,2424162904800,44398588
2021-09-30,001450,2275230000000,89400000
2021-09-30,001570,257711683800,48624846
2021-09-30,002380,3696771936000,8886471
2021-09-30,002790,4044573729000,82458180
2021-09-30,003550,14628992349000,157300993
2021-09-30,003670,13710989940000,77463220
2021-09-30,004020,6318657919750,133445785
2021-09-30,004170,2594205193500,9845181
2021-09-30,004990,3535441286900,104909237
2021-09-30,005380,42733637400000,213668187
2021-09-30,005387,3484360570500,36485451
2021-09-30,005490,28771655550000,87186835
2021-09-30,005830,4502880000000,70800000
2021-09-30,005930,442360886955000,5969782550
2021-09-30,005935,57272914320000,822886700
2021-09-30,006280,3874087347000,11686538
2021-09-30,006400,49372932540000,68764530
2021-09-30,006800,5501840093280,635316408
2021-09-30,007070,3419040153300,104717922
2021-09-30,008770,3398887278600,39248121
2021-09-30,008930,4179616343100,67304611
2021-09-30,009150,13258131040000,74693696
2021-09-30,009830,8569276665600,191278497
2021-09-30,010130,9491610000000,18870000
2021-09-30,010140,3906000000000,630000000
2021-09-30,010950,12384107120000,112582792
2021-09-30,011070,4934591809500,23667107
2021-09-30,011170,8277513688500,34275419
2021-09-30,011200,13661726811900,405392487
2021-09-30,012330,23982652782000,94793094
2021-09-30,012450,2541626000000,50630000
2021-09-30,015760,15118254013350,641964077
2021-09-30,017670,23347486332000,72060143
2021-09-30,018260,12419136900000,77377800
2021-09-30,021240,5475931729800,73799619
2021-09-30,024110,7815156163500,744300587
2021-09-30,028260,23080554503500,186887081
2021-09-30,029780,3916030515800,115858891
2021-09-30,030200,8512244940800,261111808
2021-09-30,032830,14680000000000,200000000
2021-09-30,033780,11148150756400,137292497
2021-09-30,034730,18856559596000,70360297
2021-09-30,035420,63734197260000,164263395
2021-09-30,035720,52509077240000,444992180
2021-09-30,036570,13238275266000,21954022
2021-09-30,042660,2886118996100,107290669
2021-09-30,047050,2948666061100,123375149
2021-09-30,047810,3216678531000,97475107
2021-09-30,051900,20881529389000,15618197
2021-09-30,051910,54779658168000,70592343
2021-09-30,052690,1861314000000,38220000
2021-09-30,055550,20870621981600,516599554
2021-09-30,058470,2685705594000,15242370
2021-09-30,064350,2641243490600,109142293
2021-09-30,066570,20865096285000,163647814
2021-09-30,068270,35794058802000,137934716
2021-09-30,069960,1869855035900,23402441
2021-09-30,071050,4809153109600,55725992
2021-09-30,078930,4157963165500,92915378
2021-09-30,086790,13931231676800,300242062
2021-09-30,088350,3135393300000,868530000
2021-09-30,090430,10440957481500,58492759
2021-09-30,093370,1972525244700,92606819
2021-09-30,096770,24503374460000,92465564
2021-09-30,097950,6164689167000,15054186
2021-09-30,105560,22994177976000,415807920
2021-09-30,111770,1956351312200,44311468
2021-09-30,120110,2692488232000,26978840
2021-09-30,128940,3321527550000,12078282
2021-09-30,138040,4509480043100,134011294
2021-09-30,139480,4585572225500,27875819
2021-09-30,161390,5357596734250,123875069
2021-09-30,185750,1376844929500,11426099
2021-09-30,207940,57828210000000,66165000
2021-09-30,214370,767050200000,10743000
2021-09-30,241560,4014979098300,100249166
2021-09-30,251270,10142513236000,85953502
2021-09-30,259960,24573625390000,48951445
2021-09-30,267250,5110852599500,78993085
2021-09-30,267260,1002110353000,36047135
2021-09-30,271560,4645495510000,39536132
2021-09-30,272210,3306089307500,188919389
2021-09-30,316140,8481905395850,728060549
2021-09-30,323410,32496856210800,475100237
2021-09-30,326030,7987951500000,78313250
2021-09-30,329180,10253294898000,88773116
2021-09-30,347860,408864433400,13720283
2021-09-30,357780,2125104231200,7778566
2021-09-30,375500,2594070892000,19358738
2021-10-01,000100,4275347794900,69972959
2021-10-01,000150,1536716655000,16523835
2021-10-01,000270,31739950070100,405363347
2021-10-01,000660,72800236500000,728002365
2021-10-01,000720,5601194979500,111355765
2021-10-01,000810,11251523787500,47374837
2021-10-01,000990,2362004881600,44398588
2021-10-01,001450,2369100000000,89400000
2021-10-01,001570,247986714600,48624846
2021-10-01,002380,3550145164500,8886471
2021-10-01,002790,3949746822000,82458180
2021-10-01,003550,14628992349000,157300993
2021-10-01,003670,13827184770000,77463220
2021-10-01,004020,6125161531500,133445785
2021-10-01,004170,2505598564500,9845181
2021-10-01,004990,3472495744700,104909237
2021-10-01,005380,41344794184500,213668187
2021-10-01,005387,3385849852800,36485451
2021-10-01,005490,28248534540000,87186835
2021-10-01,005830,4616160000000,70800000
2021-10-01,005930,436988082660000,5969782550
2021-10-01,005935,55956295600000,822886700
2021-10-01,006280,3786438312000,11686538
2021-10-01,006400,48616522710000,68764530
2021-10-01,006800,5400189468000,635316408
2021-10-01,007070,3350973504000,104717922
2021-10-01,008770,3324315848700,39248121
2021-10-01,008930,4004624354500,67304611
2021-10-01,009150,12660581472000,74693696
2021-10-01,009830,8215411446150,191278497
2021-10-01,010130,9416130000000,18870000
2021-10-01,010140,3899700000000,630000000
2021-10-01,010950,12440398516000,112582792
2021-10-01,011070,4828089828000,23667107
2021-10-01,011170,8294651398000,34275419
2021-10-01,011200,12891481086600,405392487
2021-10-01,012330,23650876953000,94793094
2021-10-01,012450,2632760000000,50630000
2021-10-01,015760,15054057605650,641964077
2021-10-01,017670,23563666761000,72060143
2021-10-01,018260,12225692400000,77377800
2021-10-01,021240,5446411882200,73799619
2021-10-01,024110,7740726104800,744300587
2021-10-01,028260,22706780341500,186887081
2021-10-01,029780,3950788183100,115858891
2021-10-01,030200,8355577856000,261111808
2021-10-01,032830,14340000000000,200000000
2021-10-01,033780,11093233757600,137292497
2021-10-01,034730,18469577962500,70360297
2021-10-01,035420,62748616890000,164263395
2021-10-01,035720,51841588970000,444992180
2021-10-01,036570,13062643090000,21954022
2021-10-01,042660,2827109128150,107290669
2021-10-01,047050,3004184878150,123375149
2021-10-01,047810,3231299797050,97475107
2021-10-01,051900,20787820207000,15618197
2021-10-01,051910,54356104110000,70592343
2021-10-01,052690,1849848000000,38220000
2021-10-01,055550,20509002293800,516599554
2021-10-01,058470,2644551195000,15242370
2021-10-01,064350,2603043688050,109142293
2021-10-01,066570,20537800657000,163647814
2021-10-01,068270,34207809568000,137934716
2021-10-01,069960,1825390398000,23402441
2021-10-01,071050,4770144915200,55725992
2021-10-01,078930,4106859707600,92915378
2021-10-01,086790,13766098542700,300242062
2021-10-01,088350,3087624150000,868530000
2021-10-01,090430,10148493686500,58492759
2021-10-01,093370,1898439789500,92606819
2021-10-01,096770,24364676114000,92465564
2021-10-01,097950,6036728586000,15054186
2021-10-01,105560,22952597184000,415807920
2021-10-01,111770,1905393124000,44311468
2021-10-01,120110,2643926320000,26978840
2021-10-01,128940,3212823012000,12078282
2021-10-01,138040,4308463102100,134011294
2021-10-01,139480,4418317311500,27875819
2021-10-01,161390,5140815363500,123875069
2021-10-01,185750,1428262375000,11426099
2021-10-01,207940,57894375000000,66165000
2021-10-01,214370,757381500000,10743000
2021-10-01,241560,3899692557400,100249166
2021-10-01,251270,9884652730000,85953502
2021-10-01,259960,24377819610000,48951445
2021-10-01,267250,5055557440000,78993085
2021-10-01,267260,960656147750,36047135
2021-10-01,271560,4586191312000,39536132
2021-10-01,272210,3296643338050,188919389
2021-10-01,316140,8372696313500,728060549
2021-10-01,323410,31119065523500,475100237
2021-10-01,326030,7909638250000,78313250
2021-10-01,329180,10075748666000,88773116
2021-10-01,347860,411608490000,13720283
2021-10-01,357780,2066764986200,7778566
2021-10-01,375500,2545674047000,19358738
2021-10-05,000100,4163391060500,69972959
2021-10-05,000150,1544978572500,16523835
2021-10-05,000270,31537268396600,405363347
2021-10-05,000660,71271431533500,728002365
2021-10-05,000720,5690279591500,111355765
2021-10-05,000810,11369960880000,47374837
2021-10-05,000990,2290967140800,44398588
2021-10-05,001450,2391450000000,89400000
2021-10-05,001570,240936111930,48624846
2021-10-05,002380,3465723690000,8886471
2021-10-05,002790,4081679910000,82458180
2021-10-05,003550,14644722448300,157300993
2021-10-05,003670,13633526720000,77463220
2021-10-05,004020,6031749482000,133445785
2021-10-05,004170,2594205193500,9845181
2021-10-05,004990,3441022973600,104909237
2021-10-05,005380,41344794184500,213668187
2021-10-05,005387,3338418766500,36485451
2021-10-05,005490,28074160870000,87186835
2021-10-05,005830,4573680000000,70800000
2021-10-05,005930,431018300110000,5969782550
2021-10-05,005935,54475099540000,822886700
2021-10-05,006280,3237171026000,11686538
2021-10-05,006400,46759880400000,68764530
2021-10-05,006800,5260419858240,635316408
2021-10-05,007070,3356209400100,104717922
2021-10-05,008770,3469533896400,39248121
2021-10-05,008930,3870015132500,67304611
2021-10-05,009150,12399153536000,74693696
2021-10-05,009830,8406689943150,191278497
2021-10-05,010130,9529350000000,18870000
2021-10-05,010140,3874500000000,630000000
2021-10-05,010950,12665564100000,112582792
2021-10-05,011070,4638752972000,23667107
2021-10-05,011170,8071861174500,34275419
2021-10-05,011200,12283392356100,405392487
2021-10-05,012330,23840463141000,94793094
2021-10-05,012450,2642886000000,50630000
2021-10-05,015760,14957762994100,641964077
2021-10-05,017670,23059245760000,72060143
2021-10-05,018260,12109625700000,77377800
2021-10-05,021240,5557111310700,73799619
2021-10-05,024110,7815156163500,744300587
2021-10-05,028260,22800223882000,186887081
2021-10-05,029780,3944995238550,115858891
2021-10-05,030200,8277244313600,261111808
2021-10-05,032830,14280000000000,200000000
2021-10-05,033780,11079504507900,137292497
2021-10-05,034730,18434397814000,70360297
2021-10-05,035420,60859587847500,164263395
2021-10-05,035720,49394131980000,444992180
2021-10-05,036570,12360114386000,21954022
2021-10-05,042660,2752005659850,107290669
2021-10-05,047050,3047366180300,123375149
2021-10-05,047810,3211804775650,97475107
2021-10-05,051900,21022093162000,15618197
2021-10-05,051910,52732480221000,70592343
2021-10-05,052690,1968330000000,38220000
2021-10-05,055550,20354022427600,516599554
2021-10-05,058470,2696375253000,15242370
2021-10-05,064350,2559386770850,109142293
2021-10-05,066570,20210505029000,163647814
2021-10-05,068270,30069768088000,137934716
2021-10-05,069960,1914319673800,23402441
2021-10-05,071050,4591821740800,55725992
2021-10-05,078930,4209066623400,92915378
2021-10-05,086790,13540916996200,300242062
2021-10-05,088350,3070253550000,868530000
2021-10-05,090430,10411711102000,58492759
2021-10-05,093370,1926221835200,92606819
2021-10-05,096770,24503374460000,92465564
2021-10-05,097950,5984038935000,15054186
2021-10-05,105560,22786274016000,415807920
2021-10-05,111770,1991800486600,44311468
2021-10-05,120110,2619645364000,26978840
2021-10-05,128940,3122235897000,12078282
2021-10-05,138040,4321864231500,134011294
2021-10-05,139480,4376503583000,27875819
2021-10-05,161390,5140815363500,123875069
2021-10-05,185750,1308288335500,11426099
2021-10-05,207940,53725980000000,66165000
2021-10-05,214370,743415600000,10743000
2021-10-05,241560,3819493224600,100249166
2021-10-05,251270,9798699228000,85953502
2021-10-05,259960,22664519035000,48951445
2021-10-05,267250,5087154674000,78993085
2021-10-05,267260,993098569250,36047135
2021-10-05,271560,4546655180000,39536132
2021-10-05,272210,3230521551900,188919389
2021-10-05,316140,8336293286050,728060549
2021-10-05,323410,28506014220000,475100237
2021-10-05,326030,7549397300000,78313250
2021-10-05,329180,9276790622000,88773116
2021-10-05,347860,391028065500,13720283
2021-10-05,357780,2014648594000,7778566
2021-10-05,375500,2584391523000,19358738
2021-10-06,000100,4037439734300,69972959
2021-10-06,000150,1468968931500,16523835
2021-10-06,000270,30280642020900,405363347
2021-10-06,000660,70252228222500,728002365
2021-10-06,000720,5467568061500,111355765
2021-10-06,000810,11512085391000,47374837
2021-10-06,000990,2206609823600,44398588
2021-10-06,001450,2454030000000,89400000
2021-10-06,001570,231211142730,48624846
2021-10-06,002380,3292437505500,8886471
2021-10-06,002790,4061065365000,82458180
2021-10-06,003550,14141359270700,157300993
2021-10-06,003670,12549041640000,77463220
2021-10-06,004020,5771530201250,133445785
2021-10-06,004170,2540056698000,9845181
2021-10-06,004990,3367586507700,104909237
2021-10-06,005380,41451628278000,213668187
2021-10-06,005387,3396795488100,36485451
2021-10-06,005490,27638226695000,87186835
2021-10-06,005830,4651560000000,70800000
2021-10-06,005930,425645495815000,5969782550
2021-10-06,005935,53569924170000,822886700
2021-10-06,006280,3044343149000,11686538
2021-10-06,006400,45797176980000,68764530
2021-10-06,006800,5266773022320,635316408
2021-10-06,007070,3398096568900,104717922
2021-10-06,008770,3500932393200,39248121
2021-10-06,008930,3762327754900,67304611
2021-10-06,009150,12025685056000,74693696
2021-10-06,009830,8311050694650,191278497
2021-10-06,010130,9491610000000,18870000
2021-10-06,010140,3717000000000,630000000
2021-10-06,010950,12552981308000,112582792
2021-10-06,011070,4508583883500,23667107
2021-10-06,011170,8123274303000,34275419
2021-10-06,011200,11776651747350,405392487
2021-10-06,012330,23698273500000,94793094
2021-10-06,012450,2437834500000,50630000
2021-10-06,015760,14700977363300,641964077
2021-10-06,017670,22662914973500,72060143
2021-10-06,018260,12187003500000,77377800
2021-10-06,021240,5313572568000,73799619
2021-10-06,024110,7852371192850,744300587
2021-10-06,028260,22613336801000,186887081
2021-10-06,029780,3944995238550,115858891
2021-10-06,030200,8238077542400,261111808
2021-10-06,032830,14560000000000,200000000
2021-10-06,033780,11038316758800,137292497
2021-10-06,034730,18258497071500,70360297
2021-10-06,035420,61270246335000,164263395
2021-10-06,035720,50284116340000,444992180
2021-10-06,036570,12294252320000,21954022
2021-10-06,042660,2564246989100,107290669
2021-10-06,047050,2874640971700,123375149
2021-10-06,047810,3055844604450,97475107
2021-10-06,051900,20725347419000,15618197
2021-10-06,051910,52450110849000,70592343
2021-10-06,052690,1807806000000,38220000
2021-10-06,055550,20250702516800,516599554
2021-10-06,058470,2598824085000,15242370
2021-10-06,064350,2461158707150,109142293
2021-10-06,066570,19637737680000,163647814
2021-10-06,068270,29242159792000,137934716
2021-10-06,069960,1895597721000,23402441
2021-10-06,071050,4580676542400,55725992
2021-10-06,078930,4218358161200,92915378
2021-10-06,086790,13480868583800,300242062
2021-10-06,088350,3161449200000,868530000
2021-10-06,090430,10382464722500,58492759
2021-10-06,093370,1944743199000,92606819
2021-10-06,096770,23624951602000,92465564
2021-10-06,097950,5886186726000,15054186
2021-10-06,105560,22536789264000,415807920
2021-10-06,111770,1923117711200,44311468
2021-10-06,120110,2403814644000,26978840
2021-10-06,128940,3031648782000,12078282
2021-10-06,138040,4288361408000,134011294
2021-10-06,139480,4251062397500,27875819
2021-10-06,161390,5147009116950,123875069
2021-10-06,185750,1268296989000,11426099
2021-10-06,207940,52336515000000,66165000
2021-10-06,214370,720855300000,10743000
2021-10-06,241560,3814480766300,100249166
2021-10-06,251270,10013582983000,85953502
2021-10-06,259960,22223956030000,48951445
2021-10-06,267250,5023960206000,78993085
2021-10-06,267260,966063218000,36047135
2021-10-06,271560,4546655180000,39536132
2021-10-06,272210,3060494101800,188919389
2021-10-06,316140,8372696313500,728060549
2021-10-06,323410,27555813746000,475100237
2021-10-06,326030,7157831050000,78313250
2021-10-06,329180,9498723412000,88773116
2021-10-06,347860,367703584400,13720283
2021-10-06,357780,1944641500000,7778566
2021-10-06,375500,2477918464000,19358738
2021-10-07,000100,4163391060500,69972959
2021-10-07,000150,1488797533500,16523835
2021-10-07,000270,32347995090600,405363347
2021-10-07,000660,69669826330500,728002365
2021-10-07,000720,5634601709000,111355765
2021-10-07,000810,11464710554000,47374837
2021-10-07,000990,2299846858400,44398588
2021-10-07,001450,2449560000000,89400000
2021-10-07,001570,235830503100,48624846
2021-10-07,002380,3416848099500,8886471
2021-10-07,002790,4131154818000,82458180
2021-10-07,003550,14518881653900,157300993
2021-10-07,003670,12665236470000,77463220
2021-10-07,004020,5958354300250,133445785
2021-10-07,004170,2544979288500,9845181
